Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
4:10:32,0.09,0.92,0.39,-0.35,0.77,0.49
4:10:32,0.09,0.92,0.39,-0.21,0.77,0.7
4:10:32,0.09,0.92,0.39,-0.28,0.56,0.56
4:10:32,0.09,0.92,0.39,-0.21,0.7,0.49
4:10:32,0.09,0.92,0.39,-0.14,0.91,0.84
4:10:32,0.09,0.92,0.39,0.07,0.91,1.05
4:10:32,0.09,0.92,0.39,0.07,1.33,1.05
4:10:32,0.09,0.92,0.39,0.21,1.05,1.19
4:10:32,0.09,0.92,0.39,0.42,1.12,1.33
4:10:32,0.09,0.92,0.39,0.42,1.26,1.12
4:10:32,0.09,0.92,0.38,0.42,1.19,1.61
4:10:32,0.09,0.93,0.39,0.28,1.61,1.75
4:10:32,0.09,0.92,0.39,0.35,1.54,1.75
4:10:32,0.09,0.92,0.39,0.35,1.61,1.61
4:10:32,0.09,0.92,0.39,0.35,1.61,2.17
4:10:32,0.09,0.92,0.39,0.42,1.68,2.03
4:10:32,0.09,0.92,0.39,0.49,1.61,2.1
4:10:32,0.09,0.92,0.39,0.77,1.75,1.68
4:10:32,0.1,0.92,0.39,1.12,1.82,2.03
4:10:32,0.09,0.92,0.39,1.26,1.75,1.75
4:10:32,0.1,0.92,0.39,1.54,1.82,1.96
4:10:32,0.1,0.92,0.38,1.68,1.82,2.03
4:10:32,0.1,0.93,0.38,1.54,1.82,1.96
4:10:32,0.1,0.93,0.38,1.47,2.17,2.38
4:10:32,0.1,0.93,0.38,1.4,2.52,2.45
4:10:32,0.1,0.93,0.37,1.47,2.59,2.8
4:10:32,0.1,0.93,0.37,1.19,3.15,2.94
4:10:32,0.1,0.93,0.38,1.19,3.22,3.29
4:10:32,0.1,0.93,0.38,1.26,3.5,3.22
4:10:32,0.1,0.93,0.38,1.33,3.57,3.99
4:10:32,0.1,0.93,0.37,1.89,4.62,4.55
4:10:32,0.1,0.94,0.36,2.66,5.18,5.6
4:10:32,0.1,0.94,0.36,3.29,6.02,6.37
4:10:32,0.1,0.94,0.36,3.29,6.58,7.42
4:10:32,0.1,0.95,0.37,2.1,6.93,7.91
4:10:32,0.11,0.94,0.37,0.7,7.63,8.47
4:10:32,0.1,0.94,0.38,0.07,7.77,8.47
4:10:32,0.1,0.93,0.39,0.21,7.28,8.54
4:10:32,0.09,0.92,0.4,0.07,6.51,7.49
4:10:32,0.09,0.91,0.4,-0.07,5.39,6.51
4:10:32,0.09,0.9,0.41,-0.35,4.13,4.69
4:10:32,0.09,0.89,0.41,-0.56,3.22,3.85
4:10:32,0.09,0.89,0.41,-0.7,2.38,2.8
4:10:32,0.09,0.88,0.41,-0.63,1.47,2.1
4:10:32,0.09,0.88,0.41,0.07,0.77,1.4
4:10:32,0.08,0.88,0.42,0.7,0.35,0.56
4:10:32,0.08,0.89,0.42,1.05,0,0.07
4:10:32,0.09,0.9,0.41,1.54,-0.98,-0.49
4:10:32,0.09,0.9,0.4,1.82,-1.54,-0.7
4:10:32,0.09,0.91,0.39,1.89,-1.96,-0.77
4:10:32,0.1,0.92,0.38,1.68,-2.1,-0.77
4:10:32,0.1,0.93,0.37,1.89,-2.52,-0.49
4:10:32,0.11,0.93,0.37,2.17,-2.73,-0.63
4:10:32,0.12,0.94,0.37,2.24,-1.61,-0.28
4:10:32,0.12,0.94,0.36,2.45,-1.47,-0.42
4:10:32,0.12,0.94,0.36,2.59,-0.63,-0.21
4:10:32,0.12,0.94,0.36,2.38,0.21,0.35
4:10:32,0.12,0.94,0.36,2.17,0.56,0
4:10:32,0.12,0.94,0.36,2.31,0.77,0.91
4:10:32,0.11,0.94,0.37,2.24,1.26,1.05
4:10:32,0.11,0.94,0.37,2.24,1.47,1.4
4:10:32,0.1,0.94,0.37,1.89,2.1,1.89
4:10:32,0.1,0.93,0.37,1.54,2.17,2.03
4:10:32,0.09,0.93,0.38,1.33,2.1,1.89
4:10:32,0.09,0.92,0.38,1.12,1.82,2.17
4:10:32,0.09,0.92,0.38,0.98,1.61,2.45
4:10:32,0.09,0.92,0.38,0.98,1.12,1.82
4:10:32,0.1,0.91,0.38,1.12,0.7,1.82
4:10:32,0.1,0.91,0.38,1.05,0.7,1.89
4:10:32,0.1,0.91,0.38,1.05,0.21,1.47
4:10:32,0.1,0.91,0.38,1.12,0.21,1.68
4:10:32,0.1,0.92,0.37,1.05,0.42,1.47
4:10:32,0.11,0.92,0.37,1.12,0.35,1.54
4:10:32,0.11,0.92,0.37,1.33,0.63,1.61
4:10:32,0.11,0.93,0.37,1.61,0.49,2.17
4:10:32,0.11,0.93,0.37,1.75,0.7,2.17
4:10:32,0.11,0.94,0.37,1.75,0.84,2.1
4:10:32,0.11,0.94,0.36,1.68,1.05,2.38
4:10:32,0.11,0.94,0.36,1.54,1.05,2.31
4:10:32,0.11,0.94,0.36,1.26,1.12,2.24
4:10:32,0.11,0.93,0.37,1.12,1.54,2.59
4:10:32,0.11,0.93,0.36,0.77,1.96,2.24
4:10:32,0.11,0.93,0.36,0.63,1.82,2.17
4:10:32,0.11,0.93,0.37,0.42,1.96,2.1
4:10:32,0.1,0.93,0.37,0.28,2.17,2.52
4:10:32,0.1,0.93,0.37,-0.21,2.03,2.38
4:10:32,0.1,0.93,0.37,-0.63,1.96,1.96
4:10:32,0.1,0.93,0.37,-0.77,2.38,2.03
4:10:32,0.1,0.93,0.37,-0.91,2.38,2.31
4:10:32,0.1,0.92,0.37,-1.05,2.45,2.31
4:10:32,0.1,0.92,0.38,-1.26,1.89,1.96
4:10:32,0.11,0.92,0.37,-1.4,2.1,2.1
4:10:32,0.11,0.92,0.37,-1.47,2.03,1.89
4:10:32,0.11,0.93,0.37,-1.82,1.75,1.47
4:10:32,0.11,0.93,0.37,-1.89,1.47,1.05
4:10:32,0.11,0.92,0.37,-1.96,1.33,0.91
4:10:32,0.11,0.92,0.38,-2.31,0.98,-0.21
4:10:32,0.11,0.92,0.38,-2.45,1.54,-0.42
4:10:32,0.11,0.93,0.38,-2.66,0.91,-0.98
4:10:32,0.11,0.93,0.37,-2.87,0.98,-1.26
4:10:32,0.11,0.92,0.37,-3.36,0.56,-1.82
4:10:32,0.1,0.92,0.38,-3.71,0.7,-2.17
4:10:32,0.1,0.92,0.38,-4.2,0.42,-2.03
4:10:32,0.1,0.92,0.38,-4.55,0.35,-2.1
4:10:32,0.1,0.92,0.38,-4.76,0.28,-2.24
4:10:32,0.1,0.92,0.38,-4.62,0.07,-1.96
4:10:32,0.1,0.92,0.38,-4.41,0,-2.31
4:10:32,0.1,0.92,0.38,-3.99,-0.28,-2.24
4:10:32,0.1,0.91,0.39,-3.78,-0.56,-2.52
4:10:32,0.1,0.91,0.38,-3.64,-0.98,-2.31
4:10:32,0.11,0.91,0.39,-3.22,-0.63,-2.17
4:10:32,0.11,0.92,0.39,-2.8,-0.77,-2.45
4:10:32,0.11,0.92,0.39,-2.66,-0.14,-2.73
4:10:32,0.1,0.92,0.39,-2.24,-0.49,-3.15
4:10:32,0.1,0.92,0.38,-2.24,-0.91,-3.57
4:10:32,0.1,0.93,0.38,-2.24,-0.98,-3.57
4:10:32,0.1,0.92,0.38,-2.45,-0.77,-3.78
4:10:32,0.1,0.92,0.38,-2.59,-0.42,-3.78
4:10:32,0.1,0.92,0.37,-2.59,-0.42,-3.85
4:10:32,0.09,0.93,0.38,-2.8,-0.49,-3.5
4:10:32,0.09,0.92,0.39,-3.15,17.85,-3.01
4:10:32,0.1,0.92,0.39,-3.36,0.35,-2.52
4:10:32,0.1,0.92,0.39,-3.08,0.98,-1.68
4:10:32,0.1,0.93,0.38,-2.59,1.19,-1.75
4:10:32,0.1,0.94,0.37,-2.59,0.56,-1.68
4:10:32,0.1,0.94,0.37,-2.66,0.63,-1.61
4:10:32,0.09,0.95,0.36,-3.71,0.42,-1.68
4:10:32,0.09,0.95,0.36,-5.11,0.49,-1.47
4:10:32,0.09,0.95,0.37,-6.58,0.91,-1.26
4:10:32,0.08,0.95,0.38,-8.68,1.26,-0.84
4:10:32,0.09,0.95,0.39,-10.71,2.17,0.14
4:10:32,0.09,0.94,0.39,-11.69,3.08,0.56
4:10:32,0.09,0.94,0.39,-12.25,3.5,0.56
4:10:32,0.09,0.93,0.39,-12.88,3.78,0.98
4:10:32,0.09,0.93,0.4,-13.23,3.5,1.26
4:10:32,0.1,0.92,0.41,-13.79,3.85,0.7
4:10:32,0.1,0.91,0.42,-13.37,4.27,0.42
4:10:32,0.11,0.91,0.42,-12.74,4.2,-0.77
4:10:32,0.1,0.91,0.42,-11.69,3.5,-0.7
4:10:32,0.1,0.91,0.41,-10.71,3.01,-2.38
4:10:32,0.1,0.91,0.42,-10.5,2.73,-2.8
4:10:32,0.09,0.9,0.42,-10.36,1.75,-3.57
4:10:32,0.09,0.9,0.42,-10.01,1.82,-3.43
4:10:32,0.08,0.91,0.42,-9.87,1.82,-3.71
4:10:32,0.08,0.9,0.43,-9.94,1.82,-3.99
4:10:32,0.09,0.9,0.43,-9.03,1.75,-3.43
4:10:32,0.08,0.89,0.44,-8.75,2.03,-3.43
4:10:32,0.08,0.89,0.43,-7.77,1.75,-3.78
4:10:32,0.08,0.89,0.43,-6.51,1.33,-3.29
4:10:32,0.08,0.89,0.43,-5.95,0.98,-3.71
4:10:32,0.07,0.88,0.43,-5.39,0.7,-3.15
4:10:32,0.07,0.89,0.43,-4.2,0.7,-2.87
4:10:32,0.06,0.89,0.44,-3.5,0.35,-1.96
4:10:32,0.06,0.89,0.44,-3.22,0.42,-1.75
4:10:32,0.07,0.89,0.44,-3.57,0.91,-1.19
4:10:32,0.07,0.9,0.44,-3.08,1.05,-0.84
4:10:32,0.07,0.9,0.43,-2.45,0.84,-1.12
4:10:32,0.07,0.91,0.43,-1.68,-0.28,-0.77
4:10:32,0.07,0.91,0.43,-1.54,-0.21,-1.05
4:10:32,0.07,0.9,0.44,-1.4,0.14,-0.56
4:10:32,0.07,0.9,0.44,-1.26,0,-0.42
4:10:32,0.07,0.9,0.44,-1.54,-0.21,0.07
4:10:32,0.08,0.9,0.44,-1.61,0,-0.21
4:10:32,0.08,0.9,0.44,-1.19,0.28,-0.49
4:10:32,0.08,0.91,0.43,-0.84,0,-0.28
4:10:32,0.08,0.91,0.43,-0.56,0.07,-0.98
4:10:32,0.08,0.91,0.43,-0.21,-0.21,-0.77
4:10:32,0.09,0.91,0.43,-0.21,0,-1.33
4:10:32,0.08,0.92,0.43,-0.7,-0.07,-1.68
4:10:32,0.08,0.92,0.42,-0.77,-0.63,-1.68
4:10:32,0.08,0.93,0.42,-1.19,-0.21,-1.89
4:10:32,0.09,0.93,0.42,-2.03,-0.63,-2.17
4:10:32,0.09,0.93,0.42,-2.87,-0.35,-2.59
4:10:32,0.09,0.94,0.42,-3.71,-0.14,-2.87
4:10:32,0.08,0.94,0.42,-4.83,0.21,-3.43
4:10:32,0.08,0.94,0.42,-5.95,0.21,-3.43
4:10:32,0.07,0.93,0.42,-7.07,0.35,-3.85
4:10:32,0.07,0.93,0.42,-7.77,0.63,-4.06
4:10:32,0.06,0.92,0.43,-8.54,0.49,-3.5
4:10:32,0.06,0.91,0.43,-9.31,0.98,-3.08
4:10:32,0.06,0.9,0.44,-9.87,0.77,-2.66
4:10:32,0.06,0.9,0.44,-10.15,1.12,-1.82
4:10:32,0.07,0.9,0.44,-10.15,1.12,-1.54
4:10:32,0.06,0.89,0.44,-9.03,1.54,-1.12
4:10:32,0.07,0.9,0.45,-8.05,1.75,-0.14
4:10:32,0.06,0.89,0.46,-7.84,1.61,-0.14
4:10:32,0.06,0.89,0.46,-7,1.47,0.91
4:10:32,0.05,0.88,0.45,-6.23,1.26,1.12
4:10:32,0.05,0.88,0.45,-5.32,1.05,1.68
4:10:32,0.05,0.88,0.46,-4.76,1.12,2.31
4:10:32,0.05,0.87,0.47,-4.9,1.33,3.15
4:10:32,0.06,0.87,0.46,-3.64,0.91,3.99
4:10:32,0.06,0.87,0.47,-2.87,1.33,4.48
4:10:32,0.06,0.87,0.48,-2.52,1.68,4.55
4:10:32,0.06,0.88,0.47,-1.75,1.54,4.55
4:10:32,0.07,0.87,0.47,-0.28,0.77,4.62
4:10:32,0.07,0.87,0.47,0.7,0.49,3.99
4:10:32,0.07,0.87,0.47,1.4,0.35,4.48
4:10:32,0.07,0.87,0.48,1.61,0.21,3.78
4:10:32,0.07,0.87,0.47,2.1,-0.14,3.57
4:10:32,0.07,0.87,0.47,2.66,-0.56,2.94
4:10:32,0.08,0.87,0.47,3.57,-1.05,2.8
4:10:32,0.08,0.87,0.47,4.62,-0.84,2.52
4:10:32,0.07,0.87,0.47,5.74,-0.49,2.31
4:10:32,0.07,0.88,0.46,7.21,-0.35,2.38
4:10:32,0.07,0.88,0.46,8.47,-1.19,2.03
4:10:32,0.07,0.88,0.46,9.24,-1.26,2.31
4:10:32,0.07,0.89,0.45,9.59,-1.26,2.52
4:10:32,0.07,0.89,0.45,9.8,-1.33,1.89
4:10:32,0.07,0.9,0.44,9.8,-1.54,2.1
4:10:32,0.07,0.91,0.43,9.73,-1.75,1.68
4:10:32,0.08,0.91,0.43,9.59,-1.96,2.17
4:10:32,0.07,0.91,0.43,9.1,-1.96,2.1
4:10:32,0.07,0.91,0.43,8.54,-1.61,2.31
4:10:32,0.07,0.92,0.43,7.77,-1.61,2.8
4:10:32,0.08,0.92,0.43,6.79,-0.98,2.87
4:10:32,0.08,0.92,0.43,5.74,-0.21,3.15
4:10:32,0.08,0.92,0.43,5.32,-0.07,3.36
4:10:32,0.08,0.92,0.43,4.97,0.07,3.85
4:10:32,0.08,0.92,0.42,4.9,0.14,4.06
4:10:32,0.08,0.92,0.42,4.83,0.35,4.48
4:10:32,0.08,0.92,0.42,4.69,0.63,4.69
4:10:32,0.08,0.92,0.42,4.55,0.77,5.04
4:10:32,0.09,0.91,0.42,4.62,0.77,4.69
4:10:32,0.08,0.91,0.43,4.62,0.63,5.39
4:10:32,0.08,0.91,0.42,4.55,0.42,5.53
4:10:32,0.09,0.9,0.42,4.69,0.7,5.53
4:10:32,0.09,0.9,0.42,4.97,0.98,5.39
4:10:32,0.08,0.9,0.43,5.18,1.05,5.6
4:10:32,0.08,0.89,0.43,5.6,0.84,5.39
4:10:32,0.08,0.9,0.43,5.81,0.91,5.25
4:10:32,0.08,0.9,0.43,5.88,0.77,5.04
4:10:32,0.09,0.9,0.43,5.88,0.77,4.76
4:10:32,0.08,0.9,0.43,6.09,0.42,4.48
4:10:32,0.09,0.9,0.42,6.16,0.14,3.71
4:10:32,0.09,0.91,0.42,6.3,-0.21,3.43
4:10:32,0.09,0.91,0.42,6.37,-0.84,3.57
4:10:32,0.09,0.91,0.42,6.51,-1.05,2.73
4:10:32,0.09,0.92,0.41,6.3,-1.05,2.17
4:10:32,0.09,0.92,0.41,6.02,-1.61,1.68
4:10:32,0.09,0.92,0.41,5.74,-1.75,1.33
4:10:32,0.09,0.92,0.41,5.39,-1.54,1.05
4:10:32,0.09,0.92,0.4,4.9,-1.05,0.77
4:10:32,0.1,0.92,0.4,4.55,-1.12,0.56
4:10:32,0.1,0.92,0.4,4.2,-1.12,0.42
4:10:32,0.1,0.92,0.4,3.92,-0.63,0.35
4:10:32,0.1,0.92,0.4,3.64,0.07,0.28
4:10:32,0.1,0.92,0.4,3.57,0,0.21
4:10:32,0.1,0.93,0.4,3.22,0.21,0.21
4:10:32,0.09,0.92,0.4,2.94,0.84,0
4:10:32,0.09,0.92,0.4,2.8,0.56,0.35
4:10:32,0.09,0.92,0.4,2.45,1.33,0.63
4:10:32,0.09,0.91,0.4,2.31,1.19,0.7
4:10:32,0.09,0.91,0.4,2.31,1.05,0.98
4:10:32,0.09,0.91,0.41,2.52,1.26,0.98
4:10:32,0.09,0.9,0.41,2.94,1.26,1.54
4:10:32,0.09,0.9,0.41,3.29,1.4,1.82
4:10:32,0.09,0.9,0.41,3.71,1.54,2.03
4:10:32,0.09,0.9,0.41,4.2,1.61,2.45
4:10:32,0.08,0.91,0.41,4.62,1.19,2.52
4:10:32,0.08,0.9,0.41,5.11,1.54,2.8
4:10:32,0.08,0.9,0.41,5.67,1.05,2.94
4:10:32,0.09,0.9,0.41,6.16,0.77,3.43
4:10:32,0.08,0.9,0.41,6.37,1.19,3.78
4:10:32,0.09,0.91,0.41,6.65,1.47,3.92
4:10:32,0.09,0.91,0.4,7.07,1.19,4.13
4:10:32,0.09,0.92,0.4,7.63,1.12,4.06
4:10:32,0.09,0.92,0.39,7.91,0.77,4.76
4:10:32,0.09,0.92,0.39,8.19,0.63,4.55
4:10:32,0.1,0.92,0.39,8.47,0,4.97
4:10:32,0.1,0.93,0.39,8.33,0.7,4.76
4:10:32,0.1,0.93,0.39,7.98,0.21,4.13
4:10:32,0.11,0.93,0.38,7.56,0.28,3.92
4:10:32,0.11,0.94,0.38,7.14,0.49,3.99
4:10:32,0.11,0.94,0.37,6.44,0.35,3.43
4:10:32,0.11,0.94,0.37,5.81,0.42,3.57
4:10:32,0.11,0.94,0.37,4.83,0.49,3.08
4:10:32,0.11,0.94,0.37,4.27,0.7,3.29
4:10:32,0.11,0.94,0.37,3.57,0.84,2.8
4:10:32,0.11,0.94,0.37,2.87,0.91,2.52
4:10:32,0.11,0.94,0.36,2.1,1.05,2.94
4:10:32,0.11,0.94,0.36,1.19,1.12,2.94
4:10:32,0.11,0.93,0.36,0.42,1.12,2.73
4:10:32,0.11,0.94,0.37,-0.35,1.26,2.66
4:10:32,0.11,0.94,0.37,-1.12,1.68,2.17
4:10:32,0.12,0.93,0.37,-1.19,1.89,2.24
4:10:32,0.12,0.93,0.37,-1.4,2.1,1.61
4:10:32,0.11,0.94,0.37,-1.68,2.38,1.12
4:10:32,0.11,0.93,0.37,-2.1,2.24,0.63
4:10:32,0.11,0.94,0.37,-2.38,2.03,0.14
4:10:32,0.11,0.93,0.37,-2.59,1.75,-0.21
4:10:32,0.1,0.92,0.38,-2.66,1.47,0.14
4:10:32,0.1,0.92,0.38,-2.52,1.33,-0.21
4:10:32,0.1,0.91,0.39,-2.45,0.98,0.14
4:10:32,0.1,0.91,0.39,-2.1,1.26,0
4:10:32,0.1,0.9,0.4,-1.33,1.26,0.35
4:10:32,0.1,0.9,0.4,0,1.26,0.42
4:10:32,0.1,0.89,0.4,1.19,1.68,0.77
4:10:32,0.1,0.89,0.4,2.59,1.47,0.56
4:10:32,0.1,0.89,0.4,4.48,1.19,0.63
4:10:32,0.09,0.89,0.39,5.95,1.19,0.56
4:10:32,0.08,0.9,0.39,7.07,0.42,0.42
4:10:32,0.07,0.92,0.38,7,0,-0.21
4:10:32,0.08,0.94,0.38,6.09,-0.84,0.14
4:10:32,0.08,0.95,0.38,4.27,-1.47,0.35
4:10:32,0.09,0.96,0.37,2.31,-1.61,0.56
4:10:32,0.1,0.96,0.36,0.91,-1.33,0.84
4:10:32,0.11,0.96,0.36,-0.07,-1.47,0.49
4:10:32,0.12,0.95,0.36,-0.98,-1.47,0.14
4:10:32,0.12,0.95,0.36,-1.47,-1.12,-0.35
4:10:32,0.12,0.94,0.36,-1.89,-0.63,-1.12
4:10:32,0.12,0.94,0.36,-2.03,-0.07,-1.47
4:10:32,0.11,0.94,0.36,-1.96,0.07,-1.47
4:10:32,0.11,0.93,0.36,-2.1,0.56,-1.68
4:10:32,0.1,0.94,0.36,-2.38,1.19,-1.12
4:10:32,0.1,0.94,0.37,-3.08,1.33,-0.42
4:10:32,0.09,0.94,0.37,-3.85,1.54,0.35
4:10:32,0.1,0.94,0.37,-4.41,1.68,0.91
4:10:32,0.1,0.94,0.37,-4.69,2.1,1.61
4:10:32,0.11,0.93,0.37,-4.9,1.89,2.1
4:10:32,0.11,0.93,0.37,-4.97,1.96,1.82
4:10:32,0.12,0.92,0.37,-5.18,2.03,1.61
4:10:32,0.11,0.92,0.37,-5.6,2.03,0.7
4:10:32,0.11,0.92,0.37,-5.74,1.75,-0.35
4:10:32,0.11,0.92,0.38,-6.37,2.1,-1.19
4:10:32,0.1,0.92,0.38,-6.79,1.82,-1.82
4:10:32,0.09,0.92,0.39,-6.93,1.82,-2.1
4:10:32,0.09,0.91,0.39,-6.79,1.96,-2.1
4:10:32,0.09,0.91,0.4,-6.51,1.82,-1.54
4:10:32,0.08,0.9,0.41,-5.88,1.47,-1.68
4:10:32,0.08,0.9,0.41,-4.76,1.33,-1.26
4:10:32,0.08,0.9,0.42,-3.5,1.12,-0.42
4:10:32,0.08,0.89,0.41,-2.17,0.7,0.07
4:10:32,0.09,0.89,0.41,-0.28,0.7,0.42
4:10:32,0.09,0.9,0.41,0.77,1.12,0.84
4:10:32,0.09,0.9,0.4,1.75,0.91,1.05
4:10:32,0.09,0.91,0.4,2.59,0.91,1.54
4:10:32,0.09,0.91,0.39,3.01,0.56,1.61
4:10:32,0.09,0.92,0.39,3.15,0.21,1.82
4:10:32,0.09,0.92,0.39,2.94,0.35,1.96
4:10:32,0.1,0.92,0.39,2.45,0.07,1.75
4:10:32,0.1,0.92,0.38,2.17,0.28,1.75
4:10:32,0.1,0.92,0.39,2.1,0.49,1.82
4:10:32,0.1,0.92,0.38,2.17,0.35,1.68
4:10:32,0.1,0.92,0.38,1.96,0.28,1.33
4:10:32,0.1,0.93,0.38,1.82,0.28,0.77
4:10:32,0.1,0.93,0.38,1.75,0.63,0.56
4:10:32,0.1,0.93,0.38,1.47,0.49,0.77
4:10:32,0.1,0.93,0.38,1.12,0.56,0.84
4:10:32,0.1,0.93,0.38,0.77,0.63,0.49
4:10:32,0.1,0.93,0.38,0.28,0.7,0.91
4:10:32,0.1,0.93,0.38,0,1.05,0.35
4:10:32,0.1,0.93,0.38,-0.07,0.98,0.77
4:10:32,0.1,0.93,0.38,-0.28,1.26,0.63
4:10:32,0.1,0.92,0.39,-0.28,1.12,0.63
4:10:32,0.1,0.92,0.39,-0.42,1.12,0.28
4:10:32,0.1,0.92,0.39,-0.28,1.05,0.56
4:10:32,0.1,0.92,0.39,-0.14,0.77,0.42
4:10:32,0.09,0.92,0.39,0,0.56,0.42
4:10:32,0.1,0.92,0.39,0,0.63,0.56
4:10:32,0.09,0.92,0.39,-0.07,0.56,0.49
4:10:32,0.09,0.92,0.39,-0.21,0.84,0.63
4:10:32,0.09,0.92,0.39,-0.28,0.63,0.7
4:10:32,0.09,0.93,0.38,-0.42,0.63,0.7
4:10:32,0.1,0.93,0.39,-0.77,1.12,1.26
4:10:32,0.1,0.93,0.38,-1.05,0.7,0.7
4:10:32,0.1,0.93,0.38,-1.26,0.91,0.91
4:10:32,0.1,0.93,0.38,-1.33,0.91,0.91
4:10:32,0.1,0.92,0.38,-1.54,0.63,0.56
4:10:32,0.1,0.92,0.38,-1.68,0.91,0.77
4:10:32,0.1,0.93,0.38,-1.75,0.98,0.21
4:10:32,0.1,0.92,0.38,-1.82,0.77,0.77
4:10:32,0.1,0.92,0.38,-1.89,1.05,0.56
4:10:32,0.1,0.92,0.39,-2.03,1.05,0.42
4:10:32,0.1,0.92,0.39,-1.82,1.4,0.35
4:10:32,0.1,0.92,0.39,-1.82,1.4,0.07
4:10:32,0.1,0.92,0.39,-1.75,1.33,0.21
4:10:32,0.1,0.92,0.39,-1.4,1.33,0.28
4:10:32,0.09,0.92,0.39,-1.19,1.05,-0.14
4:10:32,0.09,0.92,0.39,-1.12,1.33,-0.28
4:10:32,0.09,0.92,0.39,-1.12,1.47,-0.56
4:10:32,0.09,0.92,0.39,-1.12,1.05,-0.77
4:10:32,0.09,0.92,0.39,-1.33,0.91,-0.91
4:10:32,0.09,0.92,0.39,-1.61,0.91,-0.7
4:10:32,0.09,0.92,0.39,-1.75,1.33,-0.84
4:10:32,0.09,0.92,0.39,-1.89,1.19,-0.63
4:10:32,0.09,0.92,0.39,-1.96,1.4,-0.49
4:10:32,0.09,0.92,0.39,-1.68,1.68,-0.21
4:10:32,0.09,0.92,0.39,-2.24,1.54,0
4:10:32,0.1,0.92,0.39,-2.59,1.4,0.21
4:10:32,0.1,0.92,0.39,-2.94,1.05,0
4:10:32,0.1,0.92,0.39,-2.8,1.12,-0.28
4:10:32,0.1,0.92,0.39,-2.8,1.47,-0.56
4:10:32,0.1,0.92,0.38,-2.8,1.4,-1.05
4:10:32,0.09,0.92,0.38,-2.66,1.19,-1.54
4:10:32,0.09,0.92,0.38,-2.87,0.77,-1.89
4:10:32,0.08,0.92,0.39,-3.57,0.84,-1.75
4:10:32,0.08,0.93,0.39,-4.13,0.63,-1.47
4:10:32,0.08,0.93,0.4,-5.04,1.05,-0.63
4:10:32,0.08,0.93,0.39,-5.67,1.33,-0.56
4:10:32,0.08,0.93,0.39,-6.3,1.26,0.14
4:10:32,0.08,0.92,0.39,-6.93,1.4,0.35
4:10:32,0.09,0.92,0.4,-7.35,1.4,0
4:10:32,0.09,0.92,0.4,-7.42,1.68,0.21
4:10:32,0.1,0.92,0.41,-7.07,2.24,-0.28
4:10:32,0.1,0.91,0.41,-6.09,2.38,-0.07
4:10:32,0.09,0.9,0.41,-5.11,2.45,-0.49
4:10:32,0.09,0.9,0.42,-4.13,2.38,-0.49
4:10:32,0.08,0.89,0.42,-2.94,2.17,-0.35
4:10:32,0.08,0.89,0.43,-1.89,1.75,-0.28
4:10:32,0.07,0.89,0.43,-0.63,1.4,0.07
4:10:32,0.07,0.89,0.43,0.77,1.19,0.35
4:10:32,0.07,0.89,0.43,1.82,0.63,0.91
4:10:32,0.06,0.89,0.42,2.87,0.28,1.47
4:10:32,0.07,0.89,0.42,3.15,-0.07,1.68
4:10:32,0.07,0.89,0.41,3.57,0.07,2.52
4:10:32,0.08,0.89,0.41,4.06,-0.14,2.8
4:10:32,0.08,0.9,0.41,4.55,0.07,3.5
4:10:32,0.08,0.9,0.41,4.9,0.56,4.2
4:10:32,0.08,0.9,0.41,5.18,1.12,4.62
4:10:32,0.09,0.91,0.41,5.67,1.33,4.9
4:10:32,0.09,0.92,0.41,5.95,1.75,5.39
4:10:32,0.09,0.92,0.4,6.51,1.75,5.6
4:10:32,0.1,0.93,0.39,7,1.68,4.97
4:10:32,0.1,0.93,0.39,7.14,1.54,5.39
4:10:32,0.1,0.93,0.39,7.14,1.4,4.97
4:10:32,0.1,0.92,0.38,6.86,0.98,4.97
4:10:32,0.1,0.92,0.39,6.23,0.91,4.62
4:10:32,0.1,0.92,0.38,5.67,0.98,4.55
4:10:32,0.1,0.92,0.38,5.25,1.05,4.76
4:10:32,0.1,0.93,0.38,4.69,1.33,4.48
4:10:32,0.1,0.94,0.38,4.06,1.82,4.48
4:10:32,0.1,0.94,0.38,3.29,2.1,3.57
4:10:32,0.1,0.95,0.38,2.59,2.52,3.43
4:10:32,0.1,0.94,0.38,1.89,2.59,3.36
4:10:32,0.1,0.94,0.38,1.33,2.24,2.31
4:10:32,0.1,0.94,0.38,0.49,1.61,2.59
4:10:32,0.1,0.93,0.38,-0.35,1.54,2.03
4:10:32,0.1,0.93,0.39,-0.7,1.61,2.03
4:10:32,0.1,0.93,0.39,-0.77,1.82,2.31
4:10:32,0.09,0.93,0.39,-0.77,1.68,1.96
4:10:32,0.09,0.93,0.39,-0.84,1.33,2.1
4:10:32,0.1,0.93,0.39,-0.91,0.84,1.47
4:10:32,0.1,0.93,0.39,-1.12,0.63,1.75
4:10:32,0.1,0.93,0.39,-1.4,0.56,0.84
4:10:32,0.11,0.93,0.39,-1.68,0.28,0.98
4:10:32,0.11,0.93,0.38,-1.68,0,0.28
4:10:32,0.11,0.92,0.39,-1.89,0.14,0
4:10:32,0.11,0.93,0.39,-2.1,0.77,-0.28
4:10:32,0.1,0.92,0.39,-2.24,0.98,-0.56
4:10:32,0.1,0.93,0.39,-2.24,1.05,-0.7
4:10:32,0.09,0.92,0.4,-2.17,0.77,-1.05
